Imagem,Tipo,Numero,x,y,w,h,area,perimetro,aspect ratio,extent,solidity 
8.tif,NC,NC2954,663,130,7,4,14.0,15.656854152679443,1.75,0.5,0.9655172413793104
8.tif,NC,NC2955,626,129,4,5,8.5,12.242640614509583,0.8,0.425,0.9444444444444444
8.tif,NC,NC2956,409,129,5,5,11.5,13.071067690849304,1.0,0.46,0.9583333333333334
8.tif,NC,NC2957,937,128,7,7,26.0,19.313708305358887,1.0,0.5306122448979592,0.9629629629629629
8.tif,NC,NC2958,839,126,6,6,16.0,15.313708186149597,1.0,0.4444444444444444,1.0
8.tif,NC,NC2959,611,126,11,16,95.5,44.041630148887634,0.6875,0.5426136363636364,0.8488888888888889
8.tif,NC,NC2960,249,124,2,1,0.0,2.0,2.0,0.0,0
8.tif,NC,NC2961,590,123,7,7,29.5,19.899494767189026,1.0,0.6020408163265306,1.0
8.tif,NC,NC2962,141,123,7,7,22.5,18.727921843528748,1.0,0.45918367346938777,0.9375
8.tif,NC,NC2963,671,121,7,9,33.0,23.313708305358887,0.7777777777777778,0.5238095238095238,0.9295774647887324
8.tif,NC,NC2964,129,119,7,7,24.0,19.313708305358887,1.0,0.4897959183673469,0.9230769230769231
8.tif,NC,NC2965,634,117,15,8,65.0,36.97056245803833,1.875,0.5416666666666666,0.8552631578947368
8.tif,NC,NC2966,615,115,3,2,1.5,5.414213538169861,1.5,0.25,1.0
8.tif,NC,NC2967,365,114,9,14,59.5,33.21320295333862,0.6428571428571429,0.4722222222222222,0.9444444444444444
8.tif,NC,NC2968,650,113,8,23,60.5,56.041630029678345,0.34782608695652173,0.328804347826087,0.5283842794759825
8.tif,NC,NC2969,666,110,8,7,28.0,20.14213514328003,1.1428571428571428,0.5,0.9824561403508771
8.tif,NC,NC2970,602,110,8,9,47.5,25.899494767189026,0.8888888888888888,0.6597222222222222,0.979381443298969
8.tif,NC,NC2971,882,108,6,6,20.0,16.485281229019165,1.0,0.5555555555555556,1.0
8.tif,NC,NC2972,459,108,7,9,31.5,21.5563485622406,0.7777777777777778,0.5,0.984375
8.tif,NC,NC2973,104,106,8,7,33.5,21.899494767189026,1.1428571428571428,0.5982142857142857,0.9710144927536232
8.tif,NC,NC2974,701,102,6,5,12.5,13.899494767189026,1.2,0.4166666666666667,0.9615384615384616
8.tif,NC,NC2975,0,101,1,2,0.0,2.0,0.5,0.0,0
8.tif,NC,NC2976,123,100,5,5,12.5,13.071067690849304,1.0,0.5,1.0
8.tif,NC,NC2977,77,99,6,6,16.5,15.899494647979736,1.0,0.4583333333333333,0.9705882352941176
8.tif,NC,NC2978,336,97,19,21,128.5,60.18376541137695,0.9047619047619048,0.32205513784461154,0.8210862619808307
8.tif,NC,NC2979,955,93,7,7,28.5,19.899494767189026,1.0,0.5816326530612245,0.9827586206896551
8.tif,NC,NC2980,719,93,3,2,2.0,6.0,1.5,0.3333333333333333,1.0
8.tif,NC,NC2981,358,91,6,4,9.5,13.899494767189026,1.5,0.3958333333333333,0.8636363636363636
8.tif,NC,NC2982,61,91,8,8,32.0,22.14213514328003,1.0,0.5,0.9696969696969697
8.tif,NC,NC2983,484,90,6,6,20.0,16.485281229019165,1.0,0.5555555555555556,1.0
8.tif,NC,NC2984,911,82,8,8,33.0,22.14213538169861,1.0,0.515625,0.9565217391304348
8.tif,NC,NC2985,364,81,8,10,40.0,26.14213526248932,0.8,0.5,0.9195402298850575
8.tif,NC,NC2986,793,78,5,6,14.0,14.485281229019165,0.8333333333333334,0.4666666666666667,0.9655172413793104
8.tif,NC,NC2987,91,75,5,5,14.5,14.242640614509583,1.0,0.58,1.0
8.tif,NC,NC2988,815,71,7,7,19.0,18.14213514328003,1.0,0.3877551020408163,0.9047619047619048
8.tif,NC,NC2989,768,69,21,34,187.5,87.8406194448471,0.6176470588235294,0.26260504201680673,0.6637168141592921
8.tif,NC,NC2990,73,64,3,3,3.0,6.828427076339722,1.0,0.3333333333333333,1.0
8.tif,NC,NC2991,832,63,6,9,28.5,20.72792160511017,0.6666666666666666,0.5277777777777778,1.0
8.tif,NC,NC2992,2,62,7,5,18.0,16.485281229019165,1.4,0.5142857142857142,0.972972972972973
8.tif,NC,NC2993,341,61,7,8,32.0,21.313708305358887,0.875,0.5714285714285714,0.9696969696969697
8.tif,NC,NC2994,807,59,5,4,8.0,11.656854152679443,1.25,0.4,0.8888888888888888
8.tif,NC,NC2995,512,59,10,16,68.5,42.87005698680878,0.625,0.428125,0.7172774869109948
8.tif,NC,NC2996,776,57,5,5,11.5,13.071067690849304,1.0,0.46,1.0
8.tif,NC,NC2997,319,53,2,2,0.5,3.414213538169861,1.0,0.125,1.0
8.tif,NC,NC2998,59,51,6,5,13.5,13.899494767189026,1.2,0.45,1.0
8.tif,NC,NC2999,207,50,4,4,8.0,10.828427076339722,1.0,0.5,1.0
8.tif,NC,NC3000,717,44,5,6,16.5,15.071067690849304,0.8333333333333334,0.55,1.0
8.tif,NC,NC3001,573,43,7,6,21.5,19.071067690849304,1.1666666666666667,0.5119047619047619,0.9148936170212766
8.tif,NC,NC3002,516,43,5,5,11.0,12.485281229019165,1.0,0.44,1.0
8.tif,NC,NC3003,257,42,8,8,33.5,22.727921843528748,1.0,0.5234375,0.9305555555555556
8.tif,NC,NC3004,302,41,10,8,43.5,26.727921843528748,1.25,0.54375,0.90625
8.tif,NC,NC3005,626,39,7,7,28.0,19.313708305358887,1.0,0.5714285714285714,1.0
8.tif,NC,NC3006,756,36,4,4,7.5,10.242640614509583,1.0,0.46875,1.0
8.tif,NC,NC3007,545,35,12,19,62.0,47.11269748210907,0.631578947368421,0.2719298245614035,0.7607361963190185
8.tif,NC,NC3008,442,35,7,7,26.5,19.899494767189026,1.0,0.5408163265306123,0.9464285714285714
8.tif,NC,NC3009,210,35,7,7,30.0,20.485281229019165,1.0,0.6122448979591837,0.9836065573770492
8.tif,NC,NC3010,940,34,6,6,17.0,16.485281229019165,1.0,0.4722222222222222,0.918918918918919
8.tif,NC,NC3011,267,28,20,10,107.0,52.28427064418793,2.0,0.535,0.7838827838827839
8.tif,NC,NC3012,0,25,6,7,19.0,18.485281109809875,0.8571428571428571,0.4523809523809524,0.9743589743589743
8.tif,NC,NC3013,741,22,5,5,11.5,13.071067690849304,1.0,0.46,0.9583333333333334
8.tif,NC,NC3014,242,19,3,3,3.0,6.828427076339722,1.0,0.3333333333333333,1.0
8.tif,NC,NC3015,170,17,3,2,2.0,6.0,1.5,0.3333333333333333,1.0
8.tif,NC,NC3016,567,16,4,4,6.0,9.656854152679443,1.0,0.375,0.9230769230769231
8.tif,NC,NC3017,46,14,4,5,10.0,11.656854152679443,0.8,0.5,1.0
8.tif,NC,NC3018,139,13,7,8,29.0,20.14213514328003,0.875,0.5178571428571429,1.0
8.tif,NC,NC3019,322,11,4,4,7.0,9.656854152679443,1.0,0.4375,1.0
8.tif,NC,NC3020,558,9,4,2,3.0,8.0,2.0,0.375,1.0
8.tif,NC,NC3021,361,8,5,5,11.0,12.485281229019165,1.0,0.44,1.0
8.tif,NC,NC3022,811,7,3,3,4.0,8.0,1.0,0.4444444444444444,1.0
8.tif,NC,NC3023,435,7,9,13,64.0,32.97056233882904,0.6923076923076923,0.5470085470085471,0.9142857142857143
8.tif,NC,NC3024,911,4,6,6,19.0,16.485281229019165,1.0,0.5277777777777778,0.9743589743589743
8.tif,NC,NC3025,872,4,6,5,15.5,15.071067690849304,1.2,0.5166666666666667,0.96875
8.tif,NC,NC3026,94,0,6,3,6.0,11.656854152679443,2.0,0.3333333333333333,1.0
8.tif,NC,NC3027,64,0,8,5,20.0,18.485281229019165,1.6,0.5,0.975609756097561
9.tif,NC,NC3028,314,612,4,3,6.0,10.0,1.3333333333333333,0.5,1.0
9.tif,NC,NC3029,144,610,5,6,14.5,15.071067690849304,0.8333333333333334,0.48333333333333334,0.9354838709677419
9.tif,NC,NC3030,175,550,4,4,7.0,9.656854152679443,1.0,0.4375,1.0
9.tif,NC,NC3031,275,547,12,11,58.0,33.79898941516876,1.0909090909090908,0.4393939393939394,0.8992248062015504
9.tif,C,C347,542,543,23,17,188.0,60.76955199241638,1.3529411764705883,0.48081841432225064,0.9038461538461539
9.tif,NC,NC3032,192,543,4,4,5.5,10.242640614509583,1.0,0.34375,0.8461538461538461
9.tif,C,C348,631,536,13,13,103.0,38.627416253089905,1.0,0.6094674556213018,0.9626168224299065
9.tif,NC,NC3033,310,534,2,6,4.0,10.828427076339722,0.3333333333333333,0.3333333333333333,1.0
9.tif,NC,NC3034,298,529,4,5,10.5,12.242640614509583,0.8,0.525,1.0
9.tif,NC,NC3035,294,528,62,37,250.5,200.8944422006607,1.6756756756756757,0.10919790758500436,0.25024975024975027
9.tif,NC,NC3036,310,525,1,2,0.0,2.0,0.5,0.0,0
9.tif,C,C349,584,519,17,19,164.0,55.11269783973694,0.8947368421052632,0.5077399380804953,0.8888888888888888
9.tif,C,C350,543,516,30,23,296.0,82.08326053619385,1.3043478260869565,0.4289855072463768,0.8268156424581006
9.tif,NC,NC3037,337,516,1,1,0.0,0.0,1.0,0.0,0
9.tif,C,C351,600,510,18,17,163.5,52.52691125869751,1.0588235294117647,0.5343137254901961,0.923728813559322
9.tif,C,C352,528,510,11,12,76.0,33.79898953437805,0.9166666666666666,0.5757575757575758,0.95
9.tif,NC,NC3038,160,501,4,5,7.0,11.656854152679443,0.8,0.35,0.8235294117647058
9.tif,C,C353,571,499,14,13,109.0,40.627416491508484,1.0769230769230769,0.5989010989010989,0.9478260869565217
9.tif,C,C354,503,494,12,13,101.0,38.97056245803833,0.9230769230769231,0.6474358974358975,0.9665071770334929
9.tif,NC,NC3039,320,494,1,2,0.0,2.0,0.5,0.0,0
9.tif,C,C355,469,493,15,15,143.5,46.041629791259766,1.0,0.6377777777777778,0.9663299663299664
9.tif,NC,NC3040,260,487,24,59,304.0,160.36753046512604,0.4067796610169492,0.21468926553672316,0.3848101265822785
9.tif,C,C356,641,486,18,26,281.5,70.52691102027893,0.6923076923076923,0.6014957264957265,0.9154471544715447
9.tif,C,C357,610,481,13,16,131.0,44.627416372299194,0.8125,0.6298076923076923,0.9492753623188406
9.tif,NC,NC3041,285,479,13,12,52.5,40.041630029678345,1.0833333333333333,0.33653846153846156,0.7553956834532374
9.tif,C,C358,515,478,19,28,331.0,86.76955187320709,0.6785714285714286,0.6221804511278195,0.8337531486146096
9.tif,NC,NC3042,302,477,54,51,314.5,182.06601464748383,1.0588235294117647,0.11419753086419752,0.3252326783867632
9.tif,C,C359,441,473,21,27,250.5,81.49747359752655,0.7777777777777778,0.4417989417989418,0.7719568567026194
9.tif,NC,NC3043,346,466,20,21,281.0,63.94112491607666,0.9523809523809523,0.669047619047619,0.9689655172413794
9.tif,C,C360,575,465,18,22,220.0,68.7695517539978,0.8181818181818182,0.5555555555555556,0.8103130755064457
9.tif,C,C361,648,451,21,22,275.5,65.8406194448471,0.9545454545454546,0.5963203463203464,0.95
9.tif,C,C362,517,451,10,16,89.0,39.455843448638916,0.625,0.55625,0.9368421052631579
9.tif,C,C363,592,439,19,21,220.0,58.42640578746796,0.9047619047619048,0.5513784461152882,0.967032967032967
9.tif,C,C364,476,433,14,12,90.5,40.041629910469055,1.1666666666666667,0.5386904761904762,0.9476439790575916
9.tif,C,C365,546,428,14,18,153.0,48.28427040576935,0.7777777777777778,0.6071428571428571,0.9652996845425867
9.tif,C,C366,566,427,19,24,226.0,65.59797894954681,0.7916666666666666,0.4956140350877193,0.8810916179337231
9.tif,C,C367,499,427,16,25,283.5,70.87005698680878,0.64,0.70875,0.9174757281553398
9.tif,NC,NC3044,658,422,4,5,11.0,12.828427076339722,0.8,0.55,1.0
9.tif,C,C368,433,416,13,11,97.0,36.97056221961975,1.1818181818181819,0.6783216783216783,0.9797979797979798
9.tif,C,C369,612,401,16,16,153.5,47.69848394393921,1.0,0.599609375,0.9684542586750788
9.tif,C,C370,437,386,24,24,238.0,80.42640590667725,1.0,0.4131944444444444,0.7714748784440842
9.tif,C,C371,473,384,47,46,622.5,166.4091613292694,1.0217391304347827,0.28792784458834414,0.6920511395219566
9.tif,C,C372,468,384,21,15,217.0,63.11269772052765,1.4,0.6888888888888889,0.889344262295082
9.tif,C,C373,548,379,21,29,333.5,91.01219248771667,0.7241379310344828,0.5476190476190477,0.8475222363405337
9.tif,C,C374,598,375,22,18,221.0,64.76955199241638,1.2222222222222223,0.5580808080808081,0.8599221789883269
9.tif,C,C375,628,372,23,19,225.5,63.012192368507385,1.2105263157894737,0.5160183066361556,0.902
9.tif,C,C376,443,368,16,16,141.5,51.6984840631485,1.0,0.552734375,0.8654434250764526
9.tif,C,C377,508,352,62,36,666.5,218.69343161582947,1.7222222222222223,0.2986111111111111,0.5496907216494845
9.tif,C,C378,443,348,16,17,158.0,50.28427076339722,0.9411764705882353,0.5808823529411765,0.9321533923303835
9.tif,C,C379,465,347,18,17,182.0,53.11269772052765,1.0588235294117647,0.5947712418300654,0.9655172413793104
9.tif,C,C380,588,343,19,24,255.0,66.76955151557922,0.7916666666666666,0.5592105263157895,0.9074733096085409
9.tif,C,C381,620,342,18,27,283.0,73.94112479686737,0.6666666666666666,0.5823045267489712,0.869431643625192
9.tif,C,C382,516,340,13,15,113.0,41.455843448638916,0.8666666666666667,0.5794871794871795,0.9576271186440678
9.tif,C,C383,552,327,21,20,210.5,63.012192606925964,1.05,0.5011904761904762,0.8609406952965235
9.tif,C,C384,482,323,25,16,276.0,70.28427052497864,1.5625,0.69,0.9139072847682119
9.tif,C,C385,582,311,13,17,129.5,46.041630268096924,0.7647058823529411,0.5859728506787331,0.9316546762589928
9.tif,C,C386,540,311,12,15,110.5,40.041630029678345,0.8,0.6138888888888889,0.9778761061946902
9.tif,C,C387,507,306,29,24,333.0,88.22539532184601,1.2083333333333333,0.47844827586206895,0.7881656804733728
9.tif,NC,NC3045,804,240,2,2,0.0,2.8284270763397217,1.0,0.0,0
9.tif,NC,NC3046,800,239,1,1,0.0,0.0,1.0,0.0,0
9.tif,NC,NC3047,806,237,1,2,0.0,2.0,0.5,0.0,0
9.tif,NC,NC3048,802,237,1,1,0.0,0.0,1.0,0.0,0
9.tif,NC,NC3049,799,237,1,1,0.0,0.0,1.0,0.0,0
9.tif,NC,NC3050,800,231,5,9,4.0,26.14213538169861,0.5555555555555556,0.08888888888888889,0.21052631578947367
9.tif,NC,NC3051,279,144,4,4,5.5,10.242640614509583,1.0,0.34375,0.8461538461538461
9.tif,NC,NC3052,439,54,10,6,22.0,28.14213538169861,1.6666666666666667,0.36666666666666664,0.6567164179104478
10.tif,NC,NC3053,437,740,10,10,33.5,29.55634880065918,1.0,0.335,0.8481012658227848
10.tif,NC,NC3054,457,739,5,4,9.0,11.656854152679443,1.25,0.45,0.9473684210526315
10.tif,NC,NC3055,827,737,8,8,29.0,22.14213538169861,1.0,0.453125,0.9508196721311475
10.tif,NC,NC3056,613,737,10,7,45.0,25.313708186149597,1.4285714285714286,0.6428571428571429,1.0
10.tif,NC,NC3057,418,737,8,5,20.0,18.485281229019165,1.6,0.5,0.9302325581395349
10.tif,NC,NC3058,31,721,6,6,18.0,16.485281109809875,1.0,0.5,1.0
10.tif,NC,NC3059,468,719,13,8,66.5,32.72792184352875,1.625,0.6394230769230769,0.9568345323741008
10.tif,NC,NC3060,598,712,9,12,68.0,30.97056210041046,0.75,0.6296296296296297,0.9927007299270073
10.tif,NC,NC3061,662,698,6,6,17.5,15.899494767189026,1.0,0.4861111111111111,0.9722222222222222
10.tif,NC,NC3062,477,665,11,8,46.0,29.313708305358887,1.375,0.5227272727272727,0.9019607843137255
10.tif,NC,NC3063,766,664,1,1,0.0,0.0,1.0,0.0,0
10.tif,NC,NC3064,225,664,4,4,8.0,10.828427076339722,1.0,0.5,1.0
10.tif,NC,NC3065,450,633,4,5,9.5,12.242640614509583,0.8,0.475,0.95
10.tif,NC,NC3066,819,624,5,5,11.5,13.071067690849304,1.0,0.46,0.9583333333333334
10.tif,NC,NC3067,721,610,6,7,19.0,17.313708305358887,0.8571428571428571,0.4523809523809524,0.926829268292683
10.tif,NC,NC3068,535,603,1,1,0.0,0.0,1.0,0.0,0
10.tif,NC,NC3069,524,599,26,15,148.0,102.56854116916656,1.7333333333333334,0.37948717948717947,0.6115702479338843
10.tif,NC,NC3070,455,592,5,5,13.0,13.656854152679443,1.0,0.52,1.0
10.tif,NC,NC3071,573,562,38,45,1256.5,134.46803605556488,0.8444444444444444,0.7347953216374269,0.9774406845585375
10.tif,NC,NC3072,268,554,1,3,0.0,4.0,0.3333333333333333,0.0,0
10.tif,NC,NC3073,382,537,1,1,0.0,0.0,1.0,0.0,0
10.tif,NC,NC3074,904,529,15,11,95.5,40.3847758769989,1.3636363636363635,0.5787878787878787,0.9271844660194175
10.tif,NC,NC3075,364,528,6,7,19.0,19.313708305358887,0.8571428571428571,0.4523809523809524,0.8837209302325582
10.tif,NC,NC3076,815,520,9,11,48.0,27.798989176750183,0.8181818181818182,0.48484848484848486,0.9320388349514563
10.tif,NC,NC3077,324,516,5,7,18.0,18.485281229019165,0.7142857142857143,0.5142857142857142,0.9
10.tif,NC,NC3078,405,510,2,2,0.5,3.414213538169861,1.0,0.125,1.0
10.tif,C,C388,509,504,13,22,171.5,58.041630029678345,0.5909090909090909,0.5996503496503497,0.927027027027027
10.tif,NC,NC3079,293,502,68,41,405.5,189.58073377609253,1.6585365853658536,0.14544476327116213,0.368468877782826
10.tif,C,C389,464,499,23,21,228.5,64.66904711723328,1.0952380952380953,0.4730848861283644,0.9600840336134454
10.tif,NC,NC3080,360,497,6,11,28.5,26.727921843528748,0.5454545454545454,0.4318181818181818,0.8382352941176471
10.tif,C,C390,527,495,16,21,158.0,57.94112467765808,0.7619047619047619,0.47023809523809523,0.8494623655913979
10.tif,NC,NC3081,366,493,1,1,0.0,0.0,1.0,0.0,0
10.tif,NC,NC3082,340,486,6,6,17.0,18.485281229019165,1.0,0.4722222222222222,0.8292682926829268
10.tif,NC,NC3083,355,485,1,1,0.0,0.0,1.0,0.0,0
10.tif,NC,NC3084,342,482,1,1,0.0,0.0,1.0,0.0,0
10.tif,NC,NC3085,342,478,5,3,0.0,11.656854152679443,1.6666666666666667,0.0,0.0
10.tif,NC,NC3086,292,478,8,17,71.0,40.14213538169861,0.47058823529411764,0.5220588235294118,0.8819875776397516
10.tif,NC,NC3087,903,477,9,8,44.5,24.727921843528748,1.125,0.6180555555555556,0.9888888888888889
10.tif,C,C391,510,467,22,27,278.5,75.84062016010284,0.8148148148148148,0.46885521885521886,0.8608964451313755
10.tif,NC,NC3088,351,466,1,1,0.0,0.0,1.0,0.0,0
10.tif,C,C392,595,462,36,38,534.0,147.19595777988434,0.9473684210526315,0.39035087719298245,0.6144994246260069
10.tif,NC,NC3089,292,454,2,1,0.0,2.0,2.0,0.0,0
10.tif,C,C393,536,453,15,13,112.5,40.87005698680878,1.1538461538461537,0.5769230769230769,0.9782608695652174
10.tif,NC,NC3090,329,452,1,1,0.0,0.0,1.0,0.0,0
10.tif,NC,NC3091,68,452,4,5,11.5,13.41421353816986,0.8,0.575,1.0
10.tif,NC,NC3092,297,451,30,24,171.5,86.66904675960541,1.25,0.23819444444444443,0.655831739961759
10.tif,NC,NC3093,957,450,3,1,0.0,4.0,3.0,0.0,0
10.tif,NC,NC3094,324,450,1,1,0.0,0.0,1.0,0.0,0
10.tif,NC,NC3095,739,448,48,53,1915.5,173.43859887123108,0.9056603773584906,0.7529481132075472,0.9575106223444139
10.tif,C,C394,487,448,29,16,229.0,73.59797883033752,1.8125,0.49353448275862066,0.8388278388278388
10.tif,NC,NC3096,331,446,62,77,540.5,271.03657710552216,0.8051948051948052,0.11321742773355677,0.22525526151281516
10.tif,C,C395,599,434,22,18,207.0,63.11269795894623,1.2222222222222223,0.5227272727272727,0.8789808917197452
10.tif,C,C396,582,434,13,38,262.5,91.01219248771667,0.34210526315789475,0.5313765182186235,0.7754800590841949
10.tif,NC,NC3097,234,428,8,9,39.5,24.727921843528748,0.8888888888888888,0.5486111111111112,0.9404761904761905
10.tif,NC,NC3098,290,424,1,1,0.0,0.0,1.0,0.0,0
10.tif,C,C397,549,423,32,44,475.0,158.8528118133545,0.7272727272727273,0.33735795454545453,0.5831798649478207
10.tif,C,C398,526,417,34,27,318.5,93.98275458812714,1.2592592592592593,0.34694989106753815,0.7749391727493917
10.tif,C,C399,655,414,17,16,140.0,47.94112491607666,1.0625,0.5147058823529411,0.9523809523809523
10.tif,NC,NC3099,682,413,2,2,0.5,3.414213538169861,1.0,0.125,1.0
10.tif,C,C400,498,413,19,11,141.0,47.79898941516876,1.7272727272727273,0.6746411483253588,0.9690721649484536
10.tif,C,C401,474,412,14,26,214.0,66.28427064418793,0.5384615384615384,0.5879120879120879,0.8663967611336032
10.tif,NC,NC3100,326,412,5,5,10.5,13.899494767189026,1.0,0.42,0.875
10.tif,C,C402,427,410,15,28,225.0,71.94112479686737,0.5357142857142857,0.5357142857142857,0.8333333333333334
10.tif,NC,NC3101,986,400,5,5,11.5,13.071067690849304,1.0,0.46,1.0
10.tif,NC,NC3102,735,396,5,4,9.0,11.656854152679443,1.25,0.45,0.9473684210526315
10.tif,C,C403,536,395,32,23,263.0,91.59797883033752,1.391304347826087,0.35733695652173914,0.6726342710997443
10.tif,C,C404,476,393,37,14,294.0,87.94112479686737,2.642857142857143,0.5675675675675675,0.8484848484848485
10.tif,NC,NC3103,939,392,6,7,21.5,17.899494767189026,0.8571428571428571,0.5119047619047619,0.9555555555555556
10.tif,C,C405,420,390,25,16,196.0,71.25483345985413,1.5625,0.49,0.7396226415094339
10.tif,C,C406,625,388,30,30,381.5,99.15432798862457,1.0,0.42388888888888887,0.7801635991820041
10.tif,C,C407,570,386,10,24,149.5,56.38477599620819,0.4166666666666667,0.6229166666666667,0.9285714285714286
10.tif,C,C408,409,383,9,14,84.0,36.14213526248932,0.6428571428571429,0.6666666666666666,0.9710982658959537
10.tif,C,C409,451,372,10,34,242.0,79.4558435678482,0.29411764705882354,0.711764705882353,0.8832116788321168
10.tif,C,C410,418,371,20,10,134.0,50.62741661071777,2.0,0.67,0.9023569023569024
10.tif,NC,NC3104,54,367,6,5,10.5,15.071067690849304,1.2,0.35,0.7777777777777778
10.tif,NC,NC3105,179,359,6,5,15.0,15.656854152679443,1.2,0.5,0.9090909090909091
10.tif,C,C411,612,356,15,33,287.0,83.11269772052765,0.45454545454545453,0.5797979797979798,0.8696969696969697
10.tif,C,C412,468,354,32,22,316.5,101.98275458812714,1.4545454545454546,0.44957386363636365,0.7120359955005624
10.tif,NC,NC3106,159,354,17,8,73.0,41.31370830535889,2.125,0.5367647058823529,0.8795180722891566
10.tif,C,C413,492,352,28,34,330.0,106.7695517539978,0.8235294117647058,0.34663865546218486,0.631578947368421
10.tif,C,C414,570,351,21,33,281.0,84.0832599401474,0.6363636363636364,0.4054834054834055,0.9006410256410257
10.tif,NC,NC3107,434,351,6,8,24.5,19.899494767189026,0.75,0.5104166666666666,0.9245283018867925
10.tif,C,C415,399,343,23,31,286.0,83.74011433124542,0.7419354838709677,0.4011220196353436,0.8474074074074074
10.tif,C,C416,633,342,24,19,217.0,65.59797847270966,1.263157894736842,0.4758771929824561,0.9117647058823529
10.tif,C,C417,544,342,26,17,176.0,67.59797859191895,1.5294117647058822,0.39819004524886875,0.8054919908466819
10.tif,NC,NC3108,349,340,6,4,15.0,16.0,1.5,0.625,1.0
10.tif,NC,NC3109,175,339,29,27,261.0,114.56854140758514,1.0740740740740742,0.3333333333333333,0.5471698113207547
10.tif,NC,NC3110,320,338,8,6,26.0,19.313708305358887,1.3333333333333333,0.5416666666666666,0.9811320754716981
10.tif,NC,NC3111,984,331,5,5,12.0,13.656854152679443,1.0,0.48,0.96
10.tif,C,C418,482,329,20,21,136.5,68.52691113948822,0.9523809523809523,0.325,0.6658536585365854
10.tif,C,C419,519,327,13,19,152.5,50.041630148887634,0.6842105263157895,0.6174089068825911,0.953125
10.tif,C,C420,464,325,21,11,149.0,50.62741661071777,1.9090909090909092,0.645021645021645,0.9612903225806452
10.tif,NC,NC3112,295,325,12,8,51.0,30.14213538169861,1.5,0.53125,0.9107142857142857
10.tif,C,C421,544,323,46,22,355.0,113.74011445045471,2.090909090909091,0.35079051383399207,0.7906458797327395
10.tif,C,C422,531,322,13,9,65.5,33.55634880065918,1.4444444444444444,0.5598290598290598,0.9424460431654677
10.tif,C,C423,497,313,20,13,147.0,51.455843448638916,1.5384615384615385,0.5653846153846154,0.9333333333333333
